InputID,TargetID,Distance
01_Bjdamm,122360,425573.495993847
01_Bjdamm,96040,29785.2392972966
01_Bjdamm,112510,356780.963958326
01_Bjdamm,106100,106690.417461916
01_Bjdamm,148050,555508.603615216
01_Bjdamm,148040,554612.852617868
01_Bjdamm,126300,366833.509568914
01_Bjdamm,63530,314178.494021218
01_Bjdamm,151550,689773.55979769
01_Bjdamm,84390,124994.583758258
01_Bjdamm,160750,700873.271110215
01_Bjdamm,160740,703653.222582032
01_Bjdamm,79580,236208.382201833
01_Bjdamm,78550,225661.328788154
01_Bjdamm,134410,501282.401623493
01_Bjdamm,134460,511982.136594477
01_Bjdamm,155790,681484.387332899
01_Bjdamm,76420,171165.587258037
01_Bjdamm,62550,333370.168661339
01_Bjdamm,89240,207125.498388072
01_Bjdamm,89230,206913.027118667
01_Bjdamm,127600,323679.367333155
01_Bjdamm,108300,214737.845656394
01_Bjdamm,84610,159489.217834166
01_Bjdamm,145130,556615.991231632
01_Bjdamm,147570,650398.819193917
01_Bjdamm,147560,650553.531003351
01_Bjdamm,87360,110525.295000162
01_Bjdamm,103090,160501.428488483
01_Bjdamm,144300,595835.980933932
01_Bjdamm,144310,595405.557516589
01_Bjdamm,180760,912167.732115326
01_Bjdamm,180740,913890.211591282
01_Bjdamm,107400,172216.434275168
01_Bjdamm,107420,178459.462012793
01_Bjdamm,84520,99822.1785896147
01_Bjdamm,71420,287433.511747395
01_Bjdamm,72420,276248.895000962
01_Bjdamm,74180,241123.168122427
01_Bjdamm,62260,370492.969942999
01_Bjdamm,135460,507357.069172315
01_Bjdamm,135440,502523.389847015
01_Bjdamm,62400,336898.012591818
01_Bjdamm,62410,339586.360217949
01_Bjdamm,114410,276714.990823879
01_Bjdamm,62530,325672.538382739
01_Bjdamm,64020,363981.502408282
01_Bjdamm,163950,846107.768402592
01_Bjdamm,163960,844850.416700442
01_Bjdamm,170670,805219.157314567
01_Bjdamm,161780,731022.597139789
01_Bjdamm,87150,123514.874919644
01_Bjdamm,87140,123417.567062028
01_Bjdamm,161650,789496.352085781
01_Bjdamm,62030,405260.773448228
01_Bjdamm,62040,404443.083727498
01_Bjdamm,155970,734854.971981696
01_Bjdamm,155960,731995.335654838
01_Bjdamm,138390,511442.931795651
01_Bjdamm,78250,264090.130641198
01_Bjdamm,73230,250058.519371202
01_Bjdamm,68550,286203.38171001
01_Bjdamm,68560,286425.847093584
01_Bjdamm,140360,549138.886943096
01_Bjdamm,75520,149256.664682221
01_Bjdamm,146050,541848.382250519
01_Bjdamm,125450,395631.106304413
01_Bjdamm,125440,395734.281941907
01_Bjdamm,98290,165046.709329469
01_Bjdamm,149160,593736.652651853
01_Bjdamm,83190,198166.433512871
01_Bjdamm,128370,394300.19424727
01_Bjdamm,63160,349737.624231655
01_Bjdamm,91520,237950.249763496
01_Bjdamm,145340,595093.061106643
01_Bjdamm,83610,171842.562374938
01_Bjdamm,91660,238706.070520232
01_Bjdamm,117370,278862.332903632
01_Bjdamm,53530,399284.291725287
01_Bjdamm,112540,342922.201545751
01_Bjdamm,147270,585370.217982888
01_Bjdamm,169880,845412.456582083
01_Bjdamm,136420,499414.993970927
01_Bjdamm,136410,499344.173521188
01_Bjdamm,139260,508648.519730138
01_Bjdamm,74470,193550.368224685
01_Bjdamm,74460,198522.30483422
01_Bjdamm,74450,195536.174494126
01_Bjdamm,163940,825395.631334579
01_Bjdamm,66420,284079.948376962
01_Bjdamm,168910,844246.476979631
01_Bjdamm,192830,1074203.32475279
01_Bjdamm,192840,1074076.53600803
01_Bjdamm,84310,116574.011277822
01_Bjdamm,64130,345562.022284093
01_Bjdamm,93230,144242.680577787
01_Bjdamm,93220,152940.152741559
01_Bjdamm,188820,1030213.62242073
01_Bjdamm,188850,1030163.30735921
01_Bjdamm,189780,1027342.99226564
01_Bjdamm,106160,128666.014055371
01_Bjdamm,85460,79250.076826375
01_Bjdamm,94190,63009.6773300028
