InputID,TargetID,Distance
01_Bjdamm,98410,146075.085993182
01_Bjdamm,53190,457188.882043116
01_Bjdamm,92040,215861.621845024
01_Bjdamm,125470,389362.391137833
01_Bjdamm,74080,246616.317085263
01_Bjdamm,98610,122878.816962877
01_Bjdamm,98040,123047.630873572
01_Bjdamm,97130,98713.7551629396
01_Bjdamm,189740,1012108.13293287
01_Bjdamm,158900,726809.736771373
01_Bjdamm,82370,209617.168036943
01_Bjdamm,117570,309332.267573363
01_Bjdamm,158600,656413.335628568
01_Bjdamm,116160,231565.384155714
01_Bjdamm,95600,51291.0656963814
01_Bjdamm,86160,107515.620529973
01_Bjdamm,96610,20430.546031465
01_Bjdamm,155950,732949.511732751
01_Bjdamm,82590,215341.955666486
01_Bjdamm,62240,362175.996556279
01_Bjdamm,136020,424288.385078382
01_Bjdamm,106080,101140.133552568
01_Bjdamm,139560,551500.671410857
01_Bjdamm,105470,171385.36693386
01_Bjdamm,105460,175488.451274839
01_Bjdamm,138710,541940.025087153
01_Bjdamm,116650,294272.387298537
01_Bjdamm,151290,654844.552253861
01_Bjdamm,151280,654844.552253861
01_Bjdamm,62050,394084.412488047
01_Bjdamm,62730,389615.923621596
01_Bjdamm,66440,283308.6202411
01_Bjdamm,85160,107352.870839914
01_Bjdamm,63180,353221.761801312
01_Bjdamm,53650,417284.888287898
01_Bjdamm,155920,727593.863938411
01_Bjdamm,142030,560295.078027371
01_Bjdamm,163980,839083.029287506
01_Bjdamm,163680,838123.386339264
01_Bjdamm,188680,1028868.12934682
01_Bjdamm,107040,126806.045081454
01_Bjdamm,95270,44951.8476484652
01_Bjdamm,98580,161085.037318481
01_Bjdamm,178820,921231.761084546
01_Bjdamm,155850,699719.317267196
01_Bjdamm,86500,52541.1526390976
01_Bjdamm,82390,203821.916658201
01_Bjdamm,107620,192017.444207954
01_Bjdamm,83640,185883.923229463
01_Bjdamm,122020,370036.404754374
01_Bjdamm,53380,429248.960521071
01_Bjdamm,126020,313010.754365616
01_Bjdamm,156780,672994.344093231
01_Bjdamm,155710,649314.560853685
01_Bjdamm,94350,79848.2122746962
01_Bjdamm,75140,223345.263322696
01_Bjdamm,157800,685732.559938918
01_Bjdamm,92170,224905.01998459
01_Bjdamm,92130,223306.826824763
01_Bjdamm,92550,188509.354288099
01_Bjdamm,62720,370210.528965225
01_Bjdamm,78050,279162.703658371
01_Bjdamm,117640,268225.51495958
01_Bjdamm,161940,788755.151097696
01_Bjdamm,170630,804313.5842765
01_Bjdamm,102040,214684.779036795
01_Bjdamm,98240,129147.623970758
01_Bjdamm,155900,719491.306943302
01_Bjdamm,72400,263980.827441845
01_Bjdamm,54300,432149.912070922
01_Bjdamm,116730,237959.438144587
01_Bjdamm,116250,245469.018276805
01_Bjdamm,137020,430256.175659171
01_Bjdamm,63490,301085.453680477
01_Bjdamm,73020,279361.172037306
01_Bjdamm,135090,437560.050222366
01_Bjdamm,73340,218330.675853465
01_Bjdamm,66530,264224.001995721
01_Bjdamm,83170,164080.042860137
01_Bjdamm,135260,467559.312453393
01_Bjdamm,92210,173303.520416008
01_Bjdamm,105440,167749.602942554
01_Bjdamm,105280,144410.165403764
01_Bjdamm,105310,144410.165403764
01_Bjdamm,105260,136945.567198379
