InputID,TargetID,Distance
01_Bjdamm,168910,844053.415818291
01_Bjdamm,188790,1026448.66786592
01_Bjdamm,73190,259965.980749635
01_Bjdamm,84050,156203.957578487
01_Bjdamm,105070,111146.0911648
01_Bjdamm,156790,679302.479015108
01_Bjdamm,106500,178872.364875779
01_Bjdamm,160740,703511.618656532
01_Bjdamm,76530,151275.084112955
01_Bjdamm,78360,231082.830942963
01_Bjdamm,78310,239121.70558209
01_Bjdamm,151290,654844.552253861
01_Bjdamm,151280,654844.552253861
01_Bjdamm,71470,288625.992337929
01_Bjdamm,126460,394291.186599805
01_Bjdamm,87520,24793.740584985
01_Bjdamm,106100,106813.608375668
01_Bjdamm,66320,302183.802442504
01_Bjdamm,76160,219122.274961233
01_Bjdamm,64630,310114.131415164
01_Bjdamm,63610,387035.257554468
01_Bjdamm,53540,401379.768218485
01_Bjdamm,73470,217829.486905557
01_Bjdamm,83320,185833.746401228
01_Bjdamm,122330,413608.071860356
01_Bjdamm,98210,118061.029505958
01_Bjdamm,167980,860390.576109697
01_Bjdamm,62040,404415.818492824
01_Bjdamm,102390,248083.800085697
01_Bjdamm,72120,292902.89626678
01_Bjdamm,52550,418745.032263758
01_Bjdamm,81040,283445.657803107
01_Bjdamm,96140,42787.6713530504
01_Bjdamm,82650,224529.198802389
01_Bjdamm,140200,512474.064096577
01_Bjdamm,189780,1027161.60088248
01_Bjdamm,150270,626743.274170143
01_Bjdamm,179950,972873.329487894
01_Bjdamm,166900,830969.388707124
01_Bjdamm,191900,1087347.39430889
01_Bjdamm,114160,250398.503323428
01_Bjdamm,114140,250158.923887468
01_Bjdamm,72080,320347.540346549
01_Bjdamm,77220,216586.400034864
01_Bjdamm,133500,530995.641509181
01_Bjdamm,117160,235983.127505949
01_Bjdamm,99330,231767.135735848
01_Bjdamm,92480,222342.261047089
01_Bjdamm,72300,294195.068965833
01_Bjdamm,169880,845545.979614874
01_Bjdamm,149120,582707.211967791
01_Bjdamm,139540,558867.266141985
01_Bjdamm,97200,112513.004238147
01_Bjdamm,87570,116272.117871598
01_Bjdamm,133470,530769.608255103
01_Bjdamm,54650,423462.858763027
01_Bjdamm,73480,230496.404864987
01_Bjdamm,53460,425679.912827271
01_Bjdamm,82660,224412.351776495
01_Bjdamm,132240,493170.475831115
01_Bjdamm,62390,336677.700944044
01_Bjdamm,84390,124829.222944638
01_Bjdamm,97390,119689.329493886
01_Bjdamm,98640,118983.816091186
01_Bjdamm,133190,473218.387970379
01_Bjdamm,98400,138077.21058632
01_Bjdamm,138070,450671.4246568
01_Bjdamm,74340,204653.188380819
01_Bjdamm,146350,598445.871450573
01_Bjdamm,63050,387024.528731432
01_Bjdamm,107450,186299.403731139
01_Bjdamm,147100,554620.908882261
01_Bjdamm,102540,267011.43646911
01_Bjdamm,155720,647767.134665951
01_Bjdamm,93580,160245.1596074
01_Bjdamm,64510,273245.915085463
01_Bjdamm,64520,274474.458643491
01_Bjdamm,148040,554247.274962748
01_Bjdamm,98620,136054.215806843
01_Bjdamm,178740,890888.00687814
01_Bjdamm,54990,374350.924993258
