InputID,TargetID,Distance
14_Höglund,68545,905857.682436857
14_Höglund,93235,724198.897316227
14_Höglund,180025,320238.761005381
14_Höglund,162015,97712.2530658628
14_Höglund,53445,1106112.85663581
14_Höglund,81525,840210.963724503
14_Höglund,86655,748025.374140487
14_Höglund,98735,639096.174399814
14_Höglund,132165,449100.642709115
14_Höglund,99275,618435.312320069
14_Höglund,178985,338905.431687229
14_Höglund,140615,129891.311256622
14_Höglund,78645,821557.076665737
14_Höglund,64565,948218.03158346
14_Höglund,77215,866226.505786324
14_Höglund,134615,354484.824609247
15_Jörnmark,105285,561505.778711704
15_Jörnmark,71415,927367.301291476
15_Jörnmark,68545,909498.108078599
15_Jörnmark,93235,722112.983037317
15_Jörnmark,180025,314686.983762251
15_Jörnmark,162015,104064.817707214
15_Jörnmark,53445,1106118.0027833
15_Jörnmark,81525,836456.396765674
15_Jörnmark,86655,749188.409066738
15_Jörnmark,98735,641976.05887034
15_Jörnmark,132165,439553.58258098
15_Jörnmark,99275,622981.57000154
15_Jörnmark,178985,330685.519018292
15_Jörnmark,140615,134750.422673622
15_Jörnmark,78645,825221.318919786
15_Jörnmark,64565,948887.020921181
15_Jörnmark,77215,868812.7452144
15_Jörnmark,134615,346909.959042514
